Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:01:58;6307;44.72755681865997;false;100;255398;0;2286942;55.509901085255
0:01:59;6379;64.0490532125164;false;100;258273;0;2312646;55.40550023865276
0:02:00;6418;63.596957487211455;false;100;259828;0;2326569;55.43596540304035
0:02:01;6467;27.38061592012092;false;100;261772;0;2344062;55.36571564383755
0:02:02;6526;50.1422650634927;false;100;264125;0;2365125;55.29523819334458
0:02:03;6576;42.07535677380127;false;100;266112;0;2382975;55.22264682852107
0:02:04;6631;49.63523529669906;false;100;268306;0;2402610;55.21201177769358
0:02:05;6683;59.57382990995993;false;100;270378;0;2421174;55.165300003545546
0:02:06;6735;54.918266870595986;false;100;272449;0;2439738;55.1306005874301
0:02:07;6788;68.88115526024343;false;100;274561;0;2458659;55.10047387660234
0:02:08;6837;44.42570848436157;false;100;276515;0;2476152;55.062020503135464
0:02:09;6898;66.9520183559992;false;100;278946;0;2497929;55.06799371395379
0:02:10;6961;38.9943704677433;false;100;281457;0;2520420;55.02986024267473
0:02:11;7011;312.9725543256586;false;100;283446;0;2538270;55.06940817343484
0:02:13;7076;147.94729884050358;false;100;286039;0;2561475;54.99470823592788
0:02:14;7119;55.09806505689485;false;100;287755;0;2576826;54.95306846199876
0:02:15;7180;49.07451459917907;false;100;290191;0;2598603;54.91359918699763
0:02:16;7221;34.817285149424556;false;100;291822;0;2613240;54.876873746949315
0:02:17;7276;89.61641919627216;false;100;294012;0;2632875;54.80857446314064
0:02:18;7331;68.16389916305542;false;100;296207;0;2652510;54.7053679470711
0:02:19;7381;45.32347377966677;false;100;298201;0;2670360;54.68291640115329
0:02:20;7434;45.52673253818816;false;100;300314;0;2689281;54.66256308136404
0:02:21;7475;50.460524520490324;false;100;301950;0;2703918;54.69412558169772
0:02:22;7536;34.97552701167821;false;100;304383;0;2725695;54.61898734920264
0:02:23;7580;64.63346545943331;false;100;306141;0;2741403;54.57618659927169
0:02:24;7640;68.11232845180426;false;100;308531;0;2762823;54.553855978868896
0:02:25;7698;42.96723731826932;false;100;310845;0;2783529;54.50926521857764
0:02:27;7766;49.875642292972785;false;100;313554;0;2807805;54.458782411299346
0:02:28;7802;59.3841986866068;false;100;314990;0;2820657;54.41452656823556
0:02:29;7874;87.36772675786092;false;100;317863;0;2846361;54.42213643472982
0:02:30;7925;54.35582756018549;false;100;319894;0;2864568;54.405777522470125
0:02:31;7967;44.49404355658253;false;100;321568;0;2879562;54.386430050474964
0:02:32;7984;46.71708665550255;false;100;322248;0;2885631;54.35511820863303
0:02:34;7984;46.71708665550255;false;100;322248;0;2885631;54.35511820863303
0:02:35;8201;174.9223830466192;false;100;330892;0;2963100;54.36448794316632
0:02:36;8234;53.58357632221516;false;100;332210;0;2974881;54.44190456726726
0:02:37;8287;61.602928719044804;false;100;334320;0;2993802;54.398545625457274
0:02:38;8332;123.6741634976399;false;100;336115;0;3009867;54.47271042797484
0:02:39;8383;38.212187521417576;false;100;338150;0;3028074;54.42284027094472
0:02:40;8435;40.90298590046426;false;100;340221;0;3046638;54.371131552345204
0:02:41;8485;46.255343421319374;false;100;342215;0;3064488;54.316173605872564
0:02:42;8538;66.66420217999767;false;100;344332;0;3083409;54.264681920627254
0:02:43;8579;58.22427503522837;false;100;345967;0;3098046;54.24373041487643
0:02:44;8579;58.22427503522837;false;100;345967;0;3098046;54.24373041487643
0:02:45;8702;48.317291217156715;false;100;350866;0;3141957;54.20609434368433
0:02:46;8704;44.42704685238776;false;100;350946;0;3142671;54.20530044256678
0:02:47;8704;44.42704685238776;false;100;350946;0;3142671;54.20530044256678
0:02:48;8853;49.615612100103654;false;100;356892;0;3195864;54.13874303890961
0:02:49;8903;46.097668145492456;false;100;358885;0;3213714;54.10975667679534
0:02:50;8951;42.40306876538015;false;100;360797;0;3230850;54.0705714934342
0:02:51;8996;65.45656362559659;false;100;362592;0;3246915;54.028632856937
0:02:52;8996;65.45656362559659;false;100;362592;0;3246915;54.028632856937
0:02:53;9111;51.496846822063176;false;100;367182;0;3287970;53.979316128783765
0:02:54;9147;108.1788252493991;false;100;368613;0;3300822;53.9772874271887
0:02:56;9206;61.21710792471262;false;100;370959;0;3321885;53.964865149290894
0:02:57;9274;40.93594703203825;false;100;373672;0;3346161;53.94169965528341
0:02:58;9323;65.0423693441259;false;100;375623;0;3363654;53.92273635912946
0:02:59;9342;53.0589334418663;false;100;376380;0;3370437;53.967312805122695
0:03:00;9435;45.86810027352914;false;100;380086;0;3403638;53.8936808302102
0:03:01;9482;55.930331720146334;false;100;381963;0;3420417;53.86640003700268
0:03:02;9535;79.10431763231286;false;100;384075;0;3439338;53.83676179251133
0:03:03;9588;139.61624161155777;false;100;386192;0;3458259;53.81849492330636
0:03:04;9644;58.1581589859368;false;100;388426;0;3478251;53.79867406031752
0:03:05;9688;40.762602119805806;false;100;390181;0;3493959;53.781853964927535
0:03:07;9744;24.93403694914944;false;100;392415;0;3513951;53.73429634354704
0:03:08;9794;63.26581453557257;false;100;394412;0;3531801;53.694666569220885
0:03:09;9852;114.94311217101534;false;100;396723;0;3552507;53.702437544990865
0:03:10;9905;42.3190847257471;false;100;398837;0;3571428;53.67691852900472
0:03:11;9955;57.91141763464887;false;100;400832;0;3589278;53.6561408280681
0:03:12;10004;63.505200560898764;false;100;402785;0;3606771;53.6772720070722
0:03:13;10060;56.7615436985899;false;100;405018;0;3626763;53.598035911259544
0:03:14;10111;71.56069921235006;false;100;407047;0;3644970;53.58259377454167
0:03:15;10163;49.956709963024835;false;100;409121;0;3663534;53.55943273230177
0:03:16;10208;54.56294399279343;false;100;410914;0;3679599;53.530806371223804
0:03:17;10265;50.00737643807625;false;100;413183;0;3699948;53.501458644885126
0:03:18;10315;54.71226834218962;false;100;415179;0;3717798;53.50090098650956
0:03:19;10371;88.42517282019153;false;100;417416;0;3737790;53.49089473904662
0:03:20;10405;79.5143896558821;false;100;418773;0;3749928;53.45833708978337
0:03:21;10465;78.5037687861658;false;100;421171;0;3771348;53.44144482230921
0:03:22;10515;103.24699758479565;false;100;423167;0;3789198;53.46612801507173
0:03:23;10569;29.401343996177243;false;100;425321;0;3808476;53.413512151082124
0:03:24;10610;39.3110326096172;false;100;426954;0;3823113;53.339688128026864
0:03:25;10659;48.63382439387299;false;100;428906;0;3840606;53.27511794354502
0:03:27;10703;42.19047421945778;false;100;430655;0;3856314;53.242725724576204
0:03:28;10706;122.5475831279012;false;100;430774;0;3857385;53.250030684574014
0:03:29;10812;32.316070570159646;false;100;435003;0;3895227;53.10289143626743
0:03:30;10867;81.81644057094216;false;100;437195;0;3914862;53.07897064317382
0:03:31;10909;47.39322535473822;false;100;438866;0;3929856;53.07417141289296
0:03:32;10946;45.19941632185727;false;100;440340;0;3943065;53.07425709254415
0:03:33;10946;45.19941632185727;false;100;440340;0;3943065;53.07425709254415
0:03:34;10946;45.19941632185727;false;100;440340;0;3943065;53.07425709254415
0:03:35;11089;42.44017579345533;false;100;446045;0;3994116;53.10775390819819
0:03:36;11167;81.02232517991955;false;100;449157;0;4021962;53.119942052630115
0:03:37;11218;34.021754300365224;false;100;451189;0;4040169;53.092728426318885
0:03:38;11265;133.007563229019;false;100;453063;0;4056948;53.06308325925909
0:03:39;11266;47.86013243860634;false;100;453103;0;4057305;53.06257569070048
0:03:40;11266;47.86013243860634;false;100;453103;0;4057305;53.06257569070048
0:03:41;11415;41.42110770473494;false;100;459052;0;4110498;52.9877611556168
0:03:42;11459;91.50979656983307;false;100;460802;0;4126206;52.9585199589508
0:03:43;11511;48.03998956340835;false;100;462873;0;4144770;52.9287553695572
0:03:44;11537;69.82517308623504;false;100;463906;0;4154052;52.91343429566523
0:03:45;11617;51.90977206416491;false;100;467093;0;4182612;52.8809453502757
0:03:46;11672;73.49566244842771;false;100;469282;0;4202247;52.86689016588263
0:03:47;11700;51.542695795899554;false;100;470398;0;4212243;52.85760513306214
0:03:49;11764;41.04406124671818;false;100;472949;0;4235091;52.8397227332719
0:03:50;11820;43.96077079203025;false;100;475182;0;4255083;52.82056087146097
0:03:51;11873;62.83414064983049;false;100;477295;0;4274004;52.81520591211294
0:03:52;11924;31.500446425586762;false;100;479325;0;4292211;52.7946869938596
