Time;Iterations;Result;warmUp;Threads;ResponseSize;failures;RequestSize;Average
0:02:34;7984;2140.544438;false;100;322248;0;2885631;1839.7531510494955
0:02:35;8201;571.682127;false;100;330892;0;2963100;1839.436069085069
0:02:36;8234;1866.243481;false;100;332210;0;2974881;1836.8203830276095
0:02:37;8287;1623.299445;false;100;334320;0;2993802;1838.2844403325867
0:02:38;8332;808.57632;false;100;336115;0;3009867;1835.781609072361
0:02:39;8383;2616.966117;false;100;338150;0;3028074;1837.4638203766888
0:02:40;8435;2444.809292;false;100;340221;0;3046638;1839.211308370996
0:02:41;8485;2161.912389;false;100;342215;0;3064488;1841.072250884562
0:02:42;8538;1500.055453;false;100;344332;0;3083409;1842.819241920005
0:02:43;8579;1717.496696;false;100;345967;0;3098046;1843.5310262617054
0:02:44;8579;1717.496696;false;100;345967;0;3098046;1843.5310262617054
0:02:45;8702;2069.652447;false;100;350866;0;3141957;1844.8110163770125
0:02:46;8704;2250.881098;false;100;350946;0;3142671;1844.8380358292725
0:02:47;8704;2250.881098;false;100;350946;0;3142671;1844.8380358292725
0:02:48;8853;2015.494635;false;100;356892;0;3195864;1847.1060535729546
0:02:49;8903;2169.307126;false;100;358885;0;3213714;1848.0955402796146
0:02:50;8951;2358.319879;false;100;360797;0;3230850;1849.434863327524
0:02:51;8996;1527.730673;false;100;362592;0;3246915;1850.8704498370646
0:02:52;8996;1527.730673;false;100;362592;0;3246915;1850.8704498370646
0:02:53;9111;1941.866467;false;100;367182;0;3287970;1852.561447081333
0:02:55;9147;924.395322;false;100;368613;0;3300822;1852.631074410564
0:02:56;9206;1633.530289;false;100;370959;0;3321885;1853.0575351824914
0:02:57;9274;2442.840761;false;100;373672;0;3346161;1853.853338679619
0:02:58;9326;1570.451119;false;100;375743;0;3364725;1854.3866167410156
0:02:59;9342;1884.696761;false;100;376380;0;3370437;1852.9734908444102
0:03:00;9435;2180.164415;false;100;380086;0;3403638;1855.5051067127206
0:03:01;9482;1787.938618;false;100;381963;0;3420417;1856.4448326100708
0:03:02;9535;1264.1535;false;100;384075;0;3439338;1857.4668436672303
0:03:03;9588;716.249047;false;100;386192;0;3458259;1858.097298010747
0:03:04;9644;1719.449201;false;100;388426;0;3478251;1858.7818704952379
0:03:05;9688;2453.229058;false;100;390181;0;3493959;1859.3631983236032
0:03:07;9744;4010.582009;false;100;392415;0;3513951;1861.0088305736165
0:03:08;9795;2459.522599;false;100;394452;0;3532158;1862.4427166677885
0:03:09;9852;869.995584;false;100;396723;0;3552507;1862.112868083921
0:03:10;9905;2363.000066;false;100;398837;0;3571428;1862.9981515418926
0:03:11;9955;1726.775204;false;100;400832;0;3589278;1863.7195753685178
0:03:12;10005;2036.941775;false;100;402825;0;3607128;1863.0030997770264
0:03:13;10060;1761.756173;false;100;405018;0;3626763;1865.7400089355322
0:03:14;10111;1397.415077;false;100;407047;0;3644970;1866.2777024338955
0:03:15;10163;2001.733102;false;100;409121;0;3663534;1867.0847486345806
